gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-2.264548741529271159e-01,3.183506948351190413e+00,-2.334803278213621880e+00
-2.331153312947562284e-01,3.166002411723588317e+00,-2.349332535542728806e+00
-2.397659392406711609e-01,3.148422369741567639e+00,-2.363738185776089740e+00
-2.464066760485516538e-01,3.130767672578354421e+00,-2.378019792635069241e+00
-2.530375204231484765e-01,3.113039180866028488e+00,-2.392176916643441675e+00
-2.596584552479524466e-01,3.095237747987803711e+00,-2.406209130437701571e+00
-2.662694565550902115e-01,3.077364245044766466e+00,-2.420116008535560415e+00
-2.728705039459394799e-01,3.059419525593531475e+00,-2.433897135299482262e+00
-2.794615800855889676e-01,3.041404465639895083e+00,-2.447552099595066366e+00
-2.860426634170946114e-01,3.023319931862107346e+00,-2.461080491190554387e+00
-2.926137353288207898e-01,3.005166791747162058e+00,-2.474481917327867819e+00
-2.991747749278262924e-01,2.986945928878772971e+00,-2.487755976797859425e+00
-3.057257622827240784e-01,2.968658214230263326e+00,-2.500902285046788354e+00
-3.122666758843200552e-01,2.950304529465440417e+00,-2.513920463565084251e+00
-3.187974995847538406e-01,2.931885754788953413e+00,-2.526810131690014671e+00
-3.253182096650408806e-01,2.913402779303838397e+00,-2.539570924381718608e+00
-3.318287864909881812e-01,2.894856486192451950e+00,-2.552202468114167289e+00
-3.383292136962338659e-01,2.876247761929614732e+00,-2.564704416513587049e+00
-3.448194673019048806e-01,2.857577504030715421e+00,-2.577076412309732500e+00
-3.512995286698036290e-01,2.838846603144720593e+00,-2.589318111411160306e+00
-3.577693813232095676e-01,2.820055953778575653e+00,-2.601429175442136810e+00
-3.642290029134395701e-01,2.801206454904930698e+00,-2.613409270321783051e+00
-3.706783726689707459e-01,2.782299003203125398e+00,-2.625258065404857621e+00
-3.771174731006318726e-01,2.763334505891755999e+00,-2.636975248134331817e+00
-3.835462834027897339e-01,2.744313865474931724e+00,-2.648560497614083520e+00
-3.899647830357335088e-01,2.725237982642551238e+00,-2.660013506314093057e+00
-3.963729559854903828e-01,2.706107767279616994e+00,-2.671333970940104496e+00
-4.027707813657423475e-01,2.686924132324640446e+00,-2.682521595154768512e+00
-4.091582345111592911e-01,2.667687988709440905e+00,-2.693576092513118247e+00
-4.155353045960341607e-01,2.648400246533464841e+00,-2.704497178502316412e+00
-4.219019641668212972e-01,2.629061820168463903e+00,-2.715284575128778410e+00
-4.282581997491188841e-01,2.609673625908657257e+00,-2.725938006065313335e+00
-4.346039900437848047e-01,2.590236585030599503e+00,-2.736457213878750849e+00
-4.409393154861151465e-01,2.570751613149160342e+00,-2.746841937969534797e+00
-4.472641543857974189e-01,2.551219635971529787e+00,-2.757091925310733771e+00
-4.535784929200338267e-01,2.531641573102961562e+00,-2.767206927691596707e+00
-4.598823046825731287e-01,2.512018351276995798e+00,-2.777186710657771673e+00
-4.661755748704086155e-01,2.492350890396440644e+00,-2.787031034065899249e+00
-4.724582883299479064e-01,2.472640124058604005e+00,-2.796739675602431863e+00
-4.787304183536202351e-01,2.452886978182687638e+00,-2.806312416824665146e+00
-4.849919489250533178e-01,2.433092380640693886e+00,-2.815749033121134559e+00
-4.912428618943650016e-01,2.413257262606175679e+00,-2.825049328608107757e+00
-4.974831353028264513e-01,2.393382557956504453e+00,-2.834213095410400562e+00
-5.037127565208779911e-01,2.373469199232771221e+00,-2.843240137522475397e+00
-5.099316996907081734e-01,2.353518119460887181e+00,-2.852130270824845937e+00
-5.161399495105978286e-01,2.333530256481391785e+00,-2.860883305279129818e+00
-5.223374831948537356e-01,2.313506542890497730e+00,-2.869499072171197263e+00
-5.285242893727419844e-01,2.293447922889398694e+00,-2.877977397163753892e+00
-5.347003412589745874e-01,2.273355327589491992e+00,-2.886318118194254989e+00
-5.408656240189120279e-01,2.253229699065167235e+00,-2.894521077737841619e+00
-5.470201174879409933e-01,2.233071976170196926e+00,-2.902586129433100126e+00
-5.531638042445957693e-01,2.212883102943169256e+00,-2.910513125065615103e+00
-5.592966639160532605e-01,2.192664019540355280e+00,-2.918301924875221331e+00
-5.654186804970331437e-01,2.172415667008857021e+00,-2.925952401291565863e+00
-5.715298334801398594e-01,2.152138987217613320e+00,-2.933464431548648221e+00
-5.776301036522580867e-01,2.131834929994404160e+00,-2.940837889059366272e+00
-5.837194748209932893e-01,2.111504432519601515e+00,-2.948072674126806625e+00
-5.897979238661810175e-01,2.091148445800245614e+00,-2.955168670683006038e+00
-5.958654377034766636e-01,2.070767910302135917e+00,-2.962125784313706767e+00
-6.019219927391017411e-01,2.050363773527758671e+00,-2.968943919211622262e+00
-6.079675766528404024e-01,2.029936981783428962e+00,-2.975622994682228128e+00
-6.140021642352563314e-01,2.009488480665191368e+00,-2.982162928095161814e+00
-6.200257431281747111e-01,1.989019221543280924e+00,-2.988563644147202769e+00
-6.260382904903493140e-01,1.968530145821457245e+00,-2.994825081380118270e+00
-6.320397895391888232e-01,1.948022201234938189e+00,-3.000947172316806633e+00
-6.380302241908185623e-01,1.927496341737307661e+00,-3.006929868136570150e+00
-6.440095714886787670e-01,1.906953509696567517e+00,-3.012773123505395390e+00
-6.499778192994325465e-01,1.886394653082497319e+00,-3.018476890405349167e+00
-6.559349405219389029e-01,1.865820717005254981e+00,-3.024041139988358662e+00
-6.618809292243623688e-01,1.845232659380622087e+00,-3.029465846250337879e+00
-6.678157576972182374e-01,1.824631419526973719e+00,-3.034750981043508489e+00
-6.737394113516180782e-01,1.804017948864013121e+00,-3.039896533449307547e+00
-6.796518701164575571e-01,1.783393192023043472e+00,-3.044902492229359048e+00
-6.855531195162721803e-01,1.762758097551467618e+00,-3.049768859408868327e+00
-6.914431376375553828e-01,1.742113617459168484e+00,-3.054495635743233795e+00
-6.973219073850740468e-01,1.721460691561805589e+00,-3.059082834963195996e+00
-7.031894174895757521e-01,1.700800270699959205e+00,-3.063530473254924225e+00
-7.090456399067280868e-01,1.680133301687123826e+00,-3.067838570529432651e+00
-7.148905638045727207e-01,1.659460729180353367e+00,-3.072007160799292702e+00
-7.207241665341257431e-01,1.638783500639870550e+00,-3.076036283138325000e+00
-7.265464327247120879e-01,1.618102559458478140e+00,-3.079925976677732713e+00
-7.323573494195065869e-01,1.597418847745577741e+00,-3.083676289548672234e+00
-7.381568888395563244e-01,1.576733318127206074e+00,-3.087287280713391979e+00
-7.439450401961277271e-01,1.556046905997264140e+00,-3.090759013713174852e+00
-7.497217836509912914e-01,1.535360556410586996e+00,-3.094091553690180962e+00
-7.554871026704845782e-01,1.514675211578539793e+00,-3.097284978719805792e+00
-7.612409800612857103e-01,1.493991812268732344e+00,-3.100339369571030179e+00
-7.669833961576161263e-01,1.473311300391304535e+00,-3.103254813248088606e+00
-7.727143355946184400e-01,1.452634618211604556e+00,-3.106031404998241818e+00
-7.784337816621058614e-01,1.431962699426823304e+00,-3.108669245732774034e+00
-7.841417141595649065e-01,1.411296487408879141e+00,-3.111168442399250722e+00
-7.898381157146030507e-01,1.390636915986437350e+00,-3.113529107322320577e+00
-7.955229723295113020e-01,1.369984920392363748e+00,-3.115751361317393275e+00
-8.011962622265953460e-01,1.349341437084220274e+00,-3.117835335965235988e+00
-8.068579729605955819e-01,1.328707400681114370e+00,-3.119781153842993149e+00
-8.125080835931172141e-01,1.308083742292393215e+00,-3.121588964449294235e+00
-8.181465776471724682e-01,1.287471394567656358e+00,-3.123258904016110726e+00
-8.237734382587937887e-01,1.266871289351968910e+00,-3.124791132002184391e+00
-8.293886519053198514e-01,1.246284354655888382e+00,-3.126185800269388082e+00
-8.349921947422199731e-01,1.225711515145613717e+00,-3.127443077025288343e+00
-8.405840525003764885e-01,1.205153703058886805e+00,-3.128563132553752180e+00
-8.461642104234129436e-01,1.184611838379552973e+00,-3.129546142500743144e+00
-8.517326474792251689e-01,1.164086850938587103e+00,-3.130392291493561352e+00
-8.572893514470352194e-01,1.143579655863542710e+00,-3.131101767990454920e+00
-8.628343041220849496e-01,1.123091179584473354e+00,-3.131674769881107601e+00
-8.683674833375120139e-01,1.102622338492674325e+00,-3.132111494236065052e+00
-8.738888781012177365e-01,1.082174048412887890e+00,-3.132412155683525601e+00
-8.793984713875686587e-01,1.061747230895158101e+00,-3.132576966405504315e+00
-8.848962414429741852e-01,1.041342797004182419e+00,-3.132606144640785129e+00
-8.903821756935728082e-01,1.020961655196079176e+00,-3.132499919365009600e+00
-8.958562602511683792e-01,1.000604722686518899e+00,-3.132258526046515446e+00
-9.013184708921730959e-01,9.802729038106964277e-01,-3.131882198638358261e+00
-9.067687987682178097e-01,9.599671080077740726e-01,-3.131371188925764049e+00
-9.122072188521070935e-01,9.396882419559025035e-01,-3.130725747074845078e+00
-9.176337224012628413e-01,9.194372026415490451e-01,-3.129946127637385889e+00
-9.230482875622380012e-01,8.992148983704034704e-01,-3.129032595587225352e+00
-9.284509016349629107e-01,8.790222248169925479e-01,-3.127985424573584528e+00
-9.338415443324390441e-01,8.588600795027546697e-01,-3.126804888224696821e+00
-9.392202034218704032e-01,8.387293569353634348e-01,-3.125491264381595080e+00
-9.445868584348382502e-01,8.186309495840549122e-01,-3.124044851399962575e+00
-9.499414993834754961e-01,7.985657510734280873e-01,-3.122465935152022976e+00
-9.552841000865510690e-01,7.785346467329976594e-01,-3.120754821126254797e+00
-9.606146518935730905e-01,7.585385239973715388e-01,-3.118911814720770614e+00
-9.659331388757026460e-01,7.385782641494080814e-01,-3.116937224685244701e+00
-9.712395370801782946e-01,7.186547521561398311e-01,-3.114831371792481818e+00
-9.765338382516521865e-01,6.987688679471467657e-01,-3.112594584189347646e+00
-9.818160268316021844e-01,6.789214830586050020e-01,-3.110227187912490976e+00
-9.870860801502737703e-01,6.591134770771909235e-01,-3.107729521985409527e+00
-9.923439855909489404e-01,6.393457195504964607e-01,-3.105101926376881316e+00
-9.975897275521443675e-01,6.196190757976611785e-01,-3.102344750317774569e+00
-1.002823291183483567e+00,5.999344180138884708e-01,-3.099458350267439766e+00
-1.008044655666933131e+00,5.802926074930130351e-01,-3.096443080521255276e+00
-1.013253808416447743e+00,5.606945048382661057e-01,-3.093299313452251731e+00
-1.018450739819673379e+00,5.411409674282120497e-01,-3.090027415589087223e+00
-1.023635421928919209e+00,5.216328560824232685e-01,-3.086627766777110260e+00
-1.028807848360187016e+00,5.021710191161610215e-01,-3.083100750017297997e+00
-1.033967997756604751e+00,4.827563058125320938e-01,-3.079446751662463289e+00
-1.039115856001892269e+00,4.633895665611840742e-01,-3.075666174173853573e+00
-1.044251408038560758e+00,4.440716435407059959e-01,-3.071759405695794420e+00
-1.049374637283813083e+00,4.248033771026230587e-01,-3.067726866444394407e+00
-1.054485530782241609e+00,4.055856076279596434e-01,-3.063568957294224404e+00
-1.059584067925479767e+00,3.864191704178707165e-01,-3.059286102706661570e+00
-1.064670238534775049e+00,3.673048938828046839e-01,-3.054878720189109664e+00
-1.069744027672146824e+00,3.482436133433536862e-01,-3.050347243503545247e+00
-1.074805412817240402e+00,3.292361487971935952e-01,-3.045692105963948126e+00
-1.079854385769379865e+00,3.102833247587193921e-01,-3.040913743379303646e+00
-1.084890927967217644e+00,2.913859604992762864e-01,-3.036012609148277086e+00
-1.089915022735580052e+00,2.725448762208155240e-01,-3.030989145957009523e+00
-1.094926655743762467e+00,2.537608794314606953e-01,-3.025843820505511594e+00
-1.099925814965304616e+00,2.350347821336659371e-01,-3.020577082661628943e+00
-1.104912480461708757e+00,2.163673870669133026e-01,-3.015189407576462255e+00
-1.109886641229620441e+00,1.977594986312165015e-01,-3.009681270211510995e+00
-1.114848276766729152e+00,1.792119212926349126e-01,-3.004053145623540200e+00
-1.119797378067544757e+00,1.607254464371403457e-01,-2.998305511855407612e+00
-1.124733926197236222e+00,1.423008651980855743e-01,-2.992438871055371763e+00
-1.129657908278241196e+00,1.239389680324780585e-01,-2.986453710974991349e+00
-1.134569307827683726e+00,1.056405402374789859e-01,-2.980350526061514849e+00
-1.139468105475033077e+00,8.740636077992419706e-02,-2.974129830883998515e+00
-1.144354298586950813e+00,6.923721013278003045e-02,-2.967792130523605909e+00
-1.149227861001318018e+00,5.113386058005549989e-02,-2.961337943619101409e+00
-1.154088781360184557e+00,3.309708250962642428e-02,-2.954767789331458783e+00
-1.158937045919408604e+00,1.512764426932229275e-02,-2.948082191663284224e+00
-1.163772639226819949e+00,-2.773691264911002426e-03,-2.941281687268511913e+00
-1.168595545845770411e+00,-2.060616905297141602e-02,-2.934366806861869570e+00
-1.173405750554770810e+00,-3.836903040970763429e-02,-2.927338096687999602e+00
-1.178203242716467924e+00,-5.606152672831878070e-02,-2.920196101695028190e+00
-1.182988000746634905e+00,-7.368290761825384283e-02,-2.912941370666755514e+00
-1.187760017789306621e+00,-9.123243362479926954e-02,-2.905574468324476634e+00
-1.192519273519325074e+00,-1.087093647140141006e-01,-2.898095944975219940e+00
-1.197265758939388247e+00,-1.261129647435882406e-01,-2.890506376691623913e+00
-1.201999452176386818e+00,-1.434425016437386735e-01,-2.882806330754222657e+00
-1.206720344839526726e+00,-1.606972514609012470e-01,-2.874996382670557349e+00
-1.211428422205690580e+00,-1.778764941151186052e-01,-2.867077118437241001e+00
-1.216123665204640325e+00,-1.949795033253447496e-01,-2.859049119645178827e+00
-1.220806063110755790e+00,-2.120055724395360497e-01,-2.850912980345177150e+00
-1.225475600370693252e+00,-2.289539839950088529e-01,-2.842669294782109723e+00
-1.230132265373142797e+00,-2.458240383789759287e-01,-2.834318665810052096e+00
-1.234776042471188662e+00,-2.626150334245432871e-01,-2.825861695146878905e+00
-1.239406914369890034e+00,-2.793262720224911067e-01,-2.817298995026690900e+00
-1.244024872136365145e+00,-2.959570594880179817e-01,-2.808631181849670089e+00
-1.248629901587338997e+00,-3.125067084987452337e-01,-2.799858872410996735e+00
-1.253221981604885071e+00,-3.289745379569347650e-01,-2.790982692539966781e+00
-1.257801108208582486e+00,-3.453598665758729203e-01,-2.782003271067851280e+00
-1.262367257581540336e+00,-3.616620181799019562e-01,-2.772921237333911382e+00
-1.266920421297851984e+00,-3.778803243583518379e-01,-2.763737234736050929e+00
-1.271460583939919120e+00,-3.940141185727438766e-01,-2.754451899112305036e+00
-1.275987736535693529e+00,-4.100627431605855522e-01,-2.745065884964280389e+00
-1.280501859495468908e+00,-4.260255368411173804e-01,-2.735579835299327023e+00
-1.285002939231641106e+00,-4.419018509716254872e-01,-2.725994411464361722e+00
-1.289490963470692142e+00,-4.576910370174179787e-01,-2.716310271639476692e+00
-1.293965919261435893e+00,-4.733924549186704911e-01,-2.706528078339493160e+00
-1.298427792849397910e+00,-4.890054662667381313e-01,-2.696648503535082231e+00
-1.302876569886543878e+00,-5.045294375535810394e-01,-2.686672211750901429e+00
-1.307312236564465158e+00,-5.199637422677778620e-01,-2.676599892462646402e+00
-1.311734780760113850e+00,-5.353077558703410732e-01,-2.666432216586116066e+00
-1.316144188182863495e+00,-5.505608593659216954e-01,-2.656169872959054601e+00
-1.320540444889561238e+00,-5.657224417804378458e-01,-2.645813551421683396e+00
-1.324923537304904420e+00,-5.807918926149943095e-01,-2.635363944623684507e+00
-1.329293452619040083e+00,-5.957686145413837453e-01,-2.624821751845544338e+00
-1.333650179245925882e+00,-6.106519993974415250e-01,-2.614187671413781278e+00
-1.337993701613326758e+00,-6.254414622677481050e-01,-2.603462412076094523e+00
-1.342324008596231577e+00,-6.401364103955232698e-01,-2.592646682403783043e+00
-1.346641083228456104e+00,-6.547362599233222946e-01,-2.581741195827004454e+00
-1.350944914669003794e+00,-6.692404337194349795e-01,-2.570746668046408168e+00
-1.355235490184180325e+00,-6.836483641374446751e-01,-2.559663823169338048e+00
-1.359512794886928111e+00,-6.979594729636035000e-01,-2.548493384813030449e+00
-1.363776820574071458e+00,-7.121732061150708448e-01,-2.537236078033097364e+00
-1.368027550680078530e+00,-7.262890022631905973e-01,-2.525892642438980928e+00
-1.372264970721546629e+00,-7.403063072025496405e-01,-2.514463812478482385e+00
-1.376489069876889682e+00,-7.542245787575774241e-01,-2.502950321043807325e+00
-1.380699834430687556e+00,-7.680432702308845894e-01,-2.491352919960581946e+00
-1.384897254076045581e+00,-7.817618495699470982e-01,-2.479672352975021088e+00
-1.389081311766109827e+00,-7.953797819146919412e-01,-2.467909369084845927e+00
-1.393251997674227027e+00,-8.088965431192219890e-01,-2.456064727550654858e+00
-1.397409298976895142e+00,-8.223116156439730373e-01,-2.444139179034703790e+00
-1.401553202537023646e+00,-8.356244774285332966e-01,-2.432133490248485685e+00
-1.405683694252024774e+00,-8.488346239572999163e-01,-2.420048424907593532e+00
-1.409800764771626636e+00,-8.619415490184113571e-01,-2.407884748212448134e+00
-1.413904399166897585e+00,-8.749447537141217257e-01,-2.395643232483530838e+00
-1.417994584751556930e+00,-8.878437485477826963e-01,-2.383324653197612886e+00
-1.422071312223769368e+00,-9.006380383991942074e-01,-2.370929788806250826e+00
-1.426134563971097169e+00,-9.133271470006959492e-01,-2.358459416748855730e+00
-1.430184332159846194e+00,-9.259105930181037447e-01,-2.345914325917266119e+00
-1.434220601184029720e+00,-9.383879132258827749e-01,-2.333295301461673521e+00
-1.438243361655283881e+00,-9.507586324126400257e-01,-2.320603131996541002e+00
-1.442252597785541379e+00,-9.630222965335636376e-01,-2.307838612551770918e+00
-1.446248303261812085e+00,-9.751784488350554447e-01,-2.295002540747970166e+00
-1.450230456964363368e+00,-9.872266428873495148e-01,-2.282095714814714515e+00
-1.454199054884527387e+00,-9.991664349648810006e-01,-2.269118933426530482e+00
-1.458154083759074515e+00,-1.010997387383640422e+00,-2.256073008031704852e+00
-1.462095527865690414e+00,-1.022719067885917266e+00,-2.242958744630055623e+00
-1.466023374959205317e+00,-1.034331048444937506e+00,-2.229776954859036930e+00
-1.469937620092649944e+00,-1.045832911722936132e+00,-2.216528450529086314e+00
-1.473838244079795468e+00,-1.057224244270272395e+00,-2.203214046501823287e+00
-1.477725238110842776e+00,-1.068504639803816936e+00,-2.189834569771548889e+00
-1.481598587655031718e+00,-1.079673686069939409e+00,-2.176390833133368119e+00
-1.485458282420955456e+00,-1.090730996764761818e+00,-2.162883667211574767e+00
-1.489304315125776990e+00,-1.101676174914528072e+00,-2.149313896124238177e+00
-1.493136668011072032e+00,-1.112508835083411585e+00,-2.135682349756851117e+00
-1.496955329797643897e+00,-1.123228601871975263e+00,-2.121989860837872222e+00
-1.500760292932131756e+00,-1.133835097213458099e+00,-2.108237266104165730e+00
-1.504551541184226071e+00,-1.144327958652846089e+00,-2.094425400783399560e+00
-1.508329067451285699e+00,-1.154706817134495633e+00,-2.080555101537228335e+00
-1.512092857892023190e+00,-1.164971325295189652e+00,-2.066627213784010486e+00
-1.515842900344740452e+00,-1.175121130647635681e+00,-2.052642578157509945e+00
-1.519579183536863054e+00,-1.185155883733574500e+00,-2.038602045227706494e+00
-1.523301699157651568e+00,-1.195075256709535516e+00,-2.024506462174895827e+00
-1.527010429721599394e+00,-1.204878905769030339e+00,-2.010356678327975377e+00
-1.530705370981453761e+00,-1.214566517950646407e+00,-1.996153545742777258e+00
-1.534386506563853114e+00,-1.224137764932503591e+00,-1.981897919447535461e+00
-1.538053828413389112e+00,-1.233592337377945380e+00,-1.967590661672116825e+00
-1.541707323730429291e+00,-1.242929923107638723e+00,-1.953232623744828977e+00
-1.545346980567260831e+00,-1.252150224370252252e+00,-1.938824670617747215e+00
-1.548972789808729766e+00,-1.261252944106632690e+00,-1.924367664939050426e+00
-1.552584739724858443e+00,-1.270237794814697230e+00,-1.909862470861763972e+00
-1.556182816976243055e+00,-1.279104491711807068e+00,-1.895309956321040046e+00
-1.559767015605551421e+00,-1.287852759719614326e+00,-1.880710988310420717e+00
-1.563337320833559696e+00,-1.296482322590061242e+00,-1.866066434976739741e+00
-1.566893722946149703e+00,-1.304992922890885643e+00,-1.851377169862053584e+00
-1.570436210674707400e+00,-1.313384294343399983e+00,-1.836644068728942480e+00
-1.573964774632515162e+00,-1.321656187879898914e+00,-1.821868000877284954e+00
-1.577479403205695574e+00,-1.329808361382321280e+00,-1.807049853582666898e+00
-1.580980083570178607e+00,-1.337840565593174436e+00,-1.792190492323300965e+00
-1.584466805864028993e+00,-1.345752572388026369e+00,-1.777290804943834068e+00
-1.587939562168450225e+00,-1.353544155361195322e+00,-1.762351669041963165e+00
-1.591398341678568196e+00,-1.361215088002935447e+00,-1.747373968231454855e+00
-1.594843131965869576e+00,-1.368765159621748273e+00,-1.732358587636317448e+00
-1.598273920872464560e+00,-1.376194158392437528e+00,-1.717306410108655701e+00
-1.601690702002731337e+00,-1.383501885517172569e+00,-1.702218325365557838e+00
-1.605093461704270696e+00,-1.390688137274962433e+00,-1.687095217304632300e+00
-1.608482192892474405e+00,-1.397752728000257072e+00,-1.671937975642607821e+00
-1.611856883308897759e+00,-1.404695474010839273e+00,-1.656747492964505852e+00
-1.615217519264193990e+00,-1.411516193945265174e+00,-1.641524657934773757e+00
-1.618564097791332701e+00,-1.418214721245431686e+00,-1.626270363057620738e+00
-1.621896604852358648e+00,-1.424790887711137266e+00,-1.610985503496294768e+00
-1.625215027088468212e+00,-1.431244535148241459e+00,-1.595670972771092710e+00
-1.628519359444829062e+00,-1.437575509535120588e+00,-1.580327664367591645e+00
-1.631809589154713969e+00,-1.443783665549439377e+00,-1.564956478504228699e+00
-1.635085709039191038e+00,-1.449868865200068857e+00,-1.549558305355208443e+00
-1.638347704628358104e+00,-1.455830971764342063e+00,-1.534134049147354961e+00
-1.641595570541625859e+00,-1.461669860653798558e+00,-1.518684601859349836e+00
-1.644829293325109187e+00,-1.467385410703762494e+00,-1.503210868567854686e+00
-1.648048865813584118e+00,-1.472977500411052798e+00,-1.487713746175492124e+00
-1.651254275540375849e+00,-1.478446032613448535e+00,-1.472194136833931077e+00
-1.654445514410246565e+00,-1.483790896074251187e+00,-1.456652937922123137e+00
-1.657622572974013275e+00,-1.489012000836881011e+00,-1.441091051788754962e+00
-1.660785443089792146e+00,-1.494109254496857497e+00,-1.425509385562713227e+00
-1.663934109617274171e+00,-1.499082574881223984e+00,-1.409908836310836300e+00
-1.667068566968709753e+00,-1.503931883027353367e+00,-1.394290306140081093e+00
-1.670188808343730846e+00,-1.508657114592579340e+00,-1.378654705216689536e+00
-1.673294816381766692e+00,-1.513258202372461891e+00,-1.363002931477200974e+00
-1.676386589787859593e+00,-1.517735087715921694e+00,-1.347335889621283700e+00
-1.679464114702510891e+00,-1.522087719355448066e+00,-1.331654482628721770e+00
-1.682527382102238400e+00,-1.526316057026395390e+00,-1.315959615964934937e+00
-1.685576381400052615e+00,-1.530420056376313509e+00,-1.300252193962140534e+00
-1.688611107339492712e+00,-1.534399689880131090e+00,-1.284533121864411154e+00
-1.691631549292546444e+00,-1.538254925840514042e+00,-1.268803303678721184e+00
-1.694637695508489639e+00,-1.541985750213325845e+00,-1.253063639773905225e+00
-1.697629541339688242e+00,-1.545592148799224574e+00,-1.237315040165355873e+00
-1.700607069650619918e+00,-1.549074114509705113e+00,-1.221558409769666786e+00
-1.703570280156089023e+00,-1.552431646545203270e+00,-1.205794648390511092e+00
-1.706519158991478324e+00,-1.555664753097012909e+00,-1.190024658956069903e+00
-1.709453698502475083e+00,-1.558773445721748363e+00,-1.174249352634134436e+00
-1.712373892665903563e+00,-1.561757740474824185e+00,-1.158469628012618990e+00
-1.715279726572848107e+00,-1.564617665591093942e+00,-1.142686388428693300e+00
-1.718171194108573552e+00,-1.567353251753000887e+00,-1.126900536428656396e+00
-1.721048287336959470e+00,-1.569964535282059925e+00,-1.111112976914813810e+00
-1.723910995132404755e+00,-1.572451561912994622e+00,-1.095324609179042064e+00
-1.726759314062976891e+00,-1.574814383534696605e+00,-1.079536335151742410e+00
-1.729593230774302048e+00,-1.577053054221008388e+00,-1.063749056236960255e+00
-1.732412736252811669e+00,-1.579167638316850253e+00,-1.047963677710610275e+00
-1.735217823911172408e+00,-1.581158206496657836e+00,-1.032181091025575759e+00
-1.738008485320988283e+00,-1.583024829841053860e+00,-1.016402202671831789e+00
-1.740784710729425200e+00,-1.584767597333493150e+00,-1.000627907174047593e+00
-1.743546492402356263e+00,-1.586386594526373539e+00,-9.848591000138022800e-01
-1.746293823022714742e+00,-1.587881914149815055e+00,-9.690966850605170491e-01
-1.749026691451281978e+00,-1.589253657963509925e+00,-9.533415556071427321e-01
-1.751745093084396965e+00,-1.590501934553582686e+00,-9.375946034976350152e-01
-1.754449017638670005e+00,-1.591626855911537852e+00,-9.218567253614750046e-01
-1.757138455160292212e+00,-1.592628547784355142e+00,-9.061288176948690820e-01
-1.759813397974413052e+00,-1.593507127399485634e+00,-8.904117680622661846e-01
-1.762473841379229578e+00,-1.594262735384201379e+00,-8.747064685019602104e-01
-1.765119774116431062e+00,-1.594895501050678899e+00,-8.590138130327005239e-01
-1.767751189463391270e+00,-1.595405579128210904e+00,-8.433346877041965062e-01
-1.770368076778041866e+00,-1.595793115962204967e+00,-8.276699820794062301e-01
-1.772970432583027112e+00,-1.596058270556308223e+00,-8.120205781771511200e-01
-1.775558245863991136e+00,-1.596201205117177446e+00,-7.963873704618463778e-01
-1.778131510360047685e+00,-1.596222088865705047e+00,-7.807712318377758587e-01
-1.780690215328713855e+00,-1.596121100002506399e+00,-7.651730539252861174e-01
-1.783234355000840043e+00,-1.595898419616359476e+00,-7.495937135091546022e-01
-1.785763922773186296e+00,-1.595554238105453715e+00,-7.340340936908145153e-01
-1.788278908320778848e+00,-1.595088747820905040e+00,-7.184950713132395306e-01
-1.790779307713021629e+00,-1.594502148738644598e+00,-7.029775223958218966e-01
-1.793265107950309467e+00,-1.593794649238353234e+00,-6.874823203782630676e-01
-1.795736306977763652e+00,-1.592966463884580852e+00,-6.720103464726741027e-01
-1.798192895161559557e+00,-1.592017807936375151e+00,-6.565624633632699547e-01
-1.800634863087900106e+00,-1.590948911001872190e+00,-6.411395494222990044e-01
-1.803062205855074485e+00,-1.589760003921564468e+00,-6.257424680744548828e-01
-1.805474914390416519e+00,-1.588451319597207423e+00,-6.103720897896303121e-01
-1.807872983228862029e+00,-1.587023107452123050e+00,-5.950292760413257165e-01
-1.810256401780624858e+00,-1.585475616408167143e+00,-5.797148922052273168e-01
-1.812625167799187365e+00,-1.583809096982178755e+00,-5.644297983057150470e-01
-1.814979270634587749e+00,-1.582023813990357297e+00,-5.491748544235977025e-01
-1.817318701861916574e+00,-1.580120036620440427e+00,-5.339509210882024126e-01
-1.819643456632580536e+00,-1.578098041100130189e+00,-5.187588457858164359e-01
-1.821953527256760630e+00,-1.575958100337041312e+00,-5.035994885645856955e-01
-1.824248905577128488e+00,-1.573700504088831442e+00,-4.884736992322401550e-01
-1.826529589655074393e+00,-1.571325543540250225e+00,-4.733823241245515012e-01
-1.828795566319727728e+00,-1.568833518243132996e+00,-4.583262145324444869e-01
-1.831046830854864860e+00,-1.566224728304458358e+00,-4.433062080896960633e-01
-1.833283377303852824e+00,-1.563499485711699721e+00,-4.283231521861555202e-01
-1.835505199350016881e+00,-1.560658104907158616e+00,-4.133778866108513417e-01
-1.837712287837921288e+00,-1.557700908841362475e+00,-3.984712464178995495e-01
-1.839904636875305588e+00,-1.554628220579709064e+00,-3.836040702590706730e-01
-1.842082240089505829e+00,-1.551440376492792872e+00,-3.687771858696585747e-01
-1.844245091669615588e+00,-1.548137716402721908e+00,-3.539914283546918283e-01
-1.846393184470590088e+00,-1.544720585643312605e+00,-3.392476205432887193e-01
-1.848526512735010563e+00,-1.541189327472013870e+00,-3.245465943071633719e-01
-1.850645066991983168e+00,-1.537544305859809057e+00,-3.098891654596307998e-01
-1.852748842449655653e+00,-1.533785881545590035e+00,-2.952761567842971946e-01
-1.854837834545788544e+00,-1.529914418444406898e+00,-2.807083851445876799e-01
-1.856912033132353201e+00,-1.525930292988520343e+00,-2.661866674882160111e-01
