ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
-3.661195919532779453e+00,2.973161981755680916e+00,-6.076940080898487651e+01
-4.726701605510481130e+00,2.057785874517894076e+00,-6.047001538830449618e+01
-5.778687595578508862e+00,1.126812634664242641e+00,-6.014130390249042790e+01
-6.816432911087122015e+00,1.811179367619930591e-01,-5.978302812110653974e+01
-7.839226333233626498e+00,-7.784081687028148178e-01,-5.939498144811750535e+01
-8.846366890496131674e+00,-1.750862337494879961e+00,-5.897698930259995365e+01
-9.837164339044493389e+00,-2.735329028325037548e+00,-5.852890946106971626e+01
-1.081093963579892403e+01,-3.730881612730994057e+00,-5.805063236097370094e+01
-1.176702540381218398e+01,-4.736583496786753500e+00,-5.754208136494228398e+01
-1.270476638965641314e+01,-5.751489253270790414e+00,-5.700321298544559312e+01
-1.362351991250113414e+01,-6.774645762910370905e+00,-5.643401706954529828e+01
-1.452265630457455359e+01,-7.805093363309350885e+00,-5.583451694348207184e+01
-1.540155934270640437e+01,-8.841867004157576204e+00,-5.520476951688765865e+01
-1.625962667065653022e+01,-9.883997407313250605e+00,-5.454486534645952389e+01
-1.709627021193978536e+01,-1.093051223034402497e+01,-5.385492865898574166e+01
-1.791091657286424521e+01,-1.198043723210911260e+01,-5.313511733365665890e+01
-1.870300743550663469e+01,-1.303279743896260712e+01,-5.238562284365006860e+01
-1.947199994035550930e+01,-1.408661831015817789e+01,-5.160667015702567539e+01
-2.021736705836007530e+01,-1.514092690103673711e+01,-5.079851759701451641e+01
-2.093859795212958019e+01,-1.619475302258188520e+01,-4.996145666183842593e+01
-2.163519832603572368e+01,-1.724713039593323316e+01,-4.909581180424357427e+01
-2.230669076497819603e+01,-1.829709780045392264e+01,-4.820194017098184247e+01
-2.295261506158111686e+01,-1.934370021395753270e+01,-4.728023130252201867e+01
-2.357252853159626937e+01,-2.038598994370944695e+01,-4.633110679332155257e+01
-2.416600631729664883e+01,-2.142302774682957178e+01,-4.535501991303770097e+01
-2.473264167865282204e+01,-2.245388393873680144e+01,-4.435245518910441831e+01
-2.527204627209218657e+01,-2.347763948829084768e+01,-4.332392795114854067e+01
-2.578385041665025668e+01,-2.449338709830351846e+01,-4.226998383776545865e+01
-2.626770334733152978e+01,-2.550023227011037719e+01,-4.119119826622018365e+01
-2.672327345550632671e+01,-2.649729435091318308e+01,-4.008817586568516589e+01
-2.715024851617873480e+01,-2.748370756262545100e+01,-3.896154987467073028e+01
-2.754833590197003801e+01,-2.845862201097636301e+01,-3.781198150334753905e+01
-2.791726278367093173e+01,-2.942120467365293024e+01,-3.664015926150369040e+01
-2.825677631722501459e+01,-3.037064036628621722e+01,-3.544679825292075748e+01
-2.856664381701546063e+01,-3.130613268511535452e+01,-3.423263943699431877e+01
-2.884665291533612930e+01,-3.222690492519163996e+01,-3.299844885846459164e+01
-2.909661170793782148e+01,-3.313220097301544342e+01,-3.174501684616143748e+01
-2.931634888554978602e+01,-3.402128617253073628e+01,-3.047315718170661114e+01
-2.950571385128661461e+01,-3.489344816343409406e+01,-2.918370623915217976e+01
-2.966457682385978600e+01,-3.574799769079054812e+01,-2.787752209657017133e+01
-2.979282892652327064e+01,-3.658426938498304537e+01,-2.655548362064244472e+01
-2.989038226169226320e+01,-3.740162251105954283e+01,-2.521848952533333588e+01
-2.995716997118370273e+01,-3.819944168657932693e+01,-2.386745740575902630e+01
-2.999314628203764599e+01,-3.897713756709927679e+01,-2.250332274839824720e+01
-2.999828653788767951e+01,-3.973414749848026162e+01,-2.112703791881788717e+01
-2.997258721585921393e+01,-4.046993613523538613e+01,-1.973957112811480386e+01
-2.991606592898385131e+01,-4.118399602418316618e+01,-1.834190537930121678e+01
-2.982876141412832283e+01,-4.187584815271178940e+01,-1.693503739488585680e+01
-2.971073350544614300e+01,-4.254504246100403009e+01,-1.551997652692611318e+01
-2.956206309337030547e+01,-4.319115831761692448e+01,-1.409774365084821746e+01
-2.938285206917498726e+01,-4.381380495785538898e+01,-1.266937004435238734e+01
-2.917322325514438219e+01,-4.441262188442454573e+01,-1.123589625273846870e+01
-2.893332032039644375e+01,-4.498727922989257877e+01,-9.798370942004314799e+00
-2.866330768241921589e+01,-4.553747808054196611e+01,-8.357849741084644180e+00
-2.836337039438734564e+01,-4.606295076123544874e+01,-6.915394074611171504e+00
-2.803371401833583576e+01,-4.656346108097023517e+01,-5.472069987587314444e+00
-2.767456448427814308e+01,-4.703880453884274715e+01,-4.028946963380329649e+00
-2.728616793536498619e+01,-4.748880849019476358e+01,-2.587096736442852762e+00
-2.686879055919014903e+01,-4.791333227276070517e+01,-1.147592101181974744e+00
-2.642271840535879335e+01,-4.831226729268490772e+01,2.884942816004182897e-01
-2.594825718944335691e+01,-4.868553707032732092e+01,1.720091079269344014e+00
-2.544573208346136539e+01,-4.903309724582517504e+01,3.146129481492024649e+00
-2.491548749301876597e+01,-4.935493554442761877e+01,4.565544392518400940e+00
-2.435788682127153493e+01,-4.965107170166997719e+01,5.977275620180551918e+00
-2.377331221986731791e+01,-4.992155734850340565e+01,7.380269060188118679e+00
-2.316216432703776107e+01,-5.016647585654479968e+01,8.773477874302219703e+00
-2.252486199302110847e+01,-5.038594214366101909e+01,1.015586366097736359e+01
-2.186184199300310382e+01,-5.058010244015011381e+01,1.152639761706973864e+01
-2.117355872777319092e+01,-5.074913401583030037e+01,1.288406168922044870e+01
-2.046048391230084462e+01,-5.089324486839604589e+01,1.422784971353470240e+01
-1.972310625244569593e+01,-5.101267337344752661e+01,1.555676854219157867e+01
-1.896193111002298082e+01,-5.110768789664691525e+01,1.686983915563455128e+01
-1.817748015645376825e+01,-5.117858636850186826e+01,1.816609775901001811e+01
-1.737029101523742725e+01,-5.122569582232175378e+01,1.944459686153980726e+01
-1.654091689349136374e+01,-5.124937189593784836e+01,2.070440633753415227e+01
-1.568992620281045269e+01,-5.124999829782294825e+01,2.194461446777298264e+01
-1.481790216970614971e+01,-5.122798623828953879e+01,2.316432896000763009e+01
-1.392544243589218667e+01,-5.118377382648864682e+01,2.436267794735917391e+01
-1.301315864869074623e+01,-5.111782543397310974e+01,2.553881096341667600e+01
-1.208167604183999089e+01,-5.103063102563046982e+01,2.669189989286615727e+01
-1.113163300699005909e+01,-5.092270545883022947e+01,2.782113989651049124e+01
-1.016368065618133087e+01,-5.079458775166955320e+01,2.892575030957132043e+01
-9.178482375604746224e+00,-5.064684032123920332e+01,3.000497551219574888e+01
-8.176713370950075443e+00,-5.048004819286833822e+01,3.105808577112425439e+01
-7.159060204653615145e+00,-5.029481818134223658e+01,3.208437805151067579e+01
-6.126220325362642605e+00,-5.009177804512157905e+01,3.308317679792112642e+01
-5.078901589938909389e+00,-4.987157561462497313e+01,3.405383468357550214e+01
-4.017821778328954707e+00,-4.963487789566790553e+01,3.499573332693359617e+01
-2.943708101633521146e+00,-4.938237014918238543e+01,3.590828397476698797e+01
-1.857296703713450903e+00,-4.911475494836980005e+01,3.679092815089818913e+01
-7.593321566734146932e-01,-4.883275121446791900e+01,3.764313826982970568e+01
3.494330494306043255e-01,-4.853709323233879758e+01,3.846441821452825138e+01
1.468239022310393604e+00,-4.822852964710899215e+01,3.925430387767184470e+01
2.596318988237750425e+00,-4.790782244311714777e+01,4.001236366571220060e+01
3.732899817552869592e+00,-4.757574590644508561e+01,4.073819896514903149e+01
4.877202554528835776e+00,-4.723308557232931548e+01,4.143144457045850260e+01
6.028442951228907276e+00,-4.688063715876781146e+01,4.209176907316443561e+01
7.185832004990933441e+00,-4.651920548765421870e+01,4.271887521158736689e+01
8.348576499170340171e+00,-4.614960339478692219e+01,4.331250018085400910e+01
9.515879546771195407e+00,-4.577265063011356006e+01,4.387241590279750625e+01
1.068694113659277178e+01,-4.538917274958422610e+01,4.439842925542729546e+01
1.186095868151722321e+01,-4.499999999999656808e+01,4.489038226169569867e+01
1.303712756856274524e+01,-4.460596619822425879e+01,4.534815223733791356e+01
1.421464171032511814e+01,-4.420790760622779914e+01,4.577165189761084463e+01
1.539269409742971639e+01,-4.380666180325134462e+01,4.616082942280608137e+01
1.657047735161543400e+01,-4.340306655661286328e+01,4.651566848246182673e+01
1.774718427907145823e+01,-4.299795869249662417e+01,4.683618821824822476e+01
1.892200842364751523e+01,-4.259217296815693743e+01,4.712244318555050882e+01
2.009414461955870124e+01,-4.218654094694059609e+01,4.737452325382410834e+01
2.126278954320583381e+01,-4.178188987753158301e+01,4.759255346584518520e+01
2.242714226373337283e+01,-4.137904157881677492e+01,4.777669385602999341e+01
2.358640479194739115e+01,-4.097881133176448998e+01,4.792713922804561832e+01
2.473978262721749033e+01,-4.058200677969875159e+01,4.804411889198337349e+01
2.588648530198790354e+01,-4.018942683834241336e+01,4.812789636141516780e+01
2.702572692352439887e+01,-3.980186061698979216e+01,4.817876901070151519e+01
2.815672671252597681e+01,-3.942008635215609758e+01,4.819706769296715265e+01
2.927870953823195777e+01,-3.904487035503567682e+01,4.818315631920822995e+01
3.039090644965787646e+01,-3.867696597408390602e+01,4.813743139904155299e+01
3.149255520259613661e+01,-3.831711257401942561e+01,4.806032154365218645e+01
3.258290078202006157e+01,-3.796603453252283344e+01,4.795228693154184896e+01
3.366119591953346912e+01,-3.762444025588656871e+01,4.781381873772483715e+01
3.472670160551116680e+01,-3.729302121484744958e+01,4.764543852706212590e+01
3.577868759557917855e+01,-3.697245100180850841e+01,4.744769761246786288e+01
3.681643291108778726e+01,-3.666338441063036413e+01,4.722117637876408480e+01
3.783922633323427931e+01,-3.636645654014538565e+01,4.696648357300139764e+01
3.884636689049677472e+01,-3.608228192251772981e+01,4.668425556210321048e+01
3.983716433904513110e+01,-3.581145367754302811e+01,4.637515555873047646e+01
4.081093963579954931e+01,-3.555454269394869016e+01,4.603987281630224260e+01
4.176702540381279505e+01,-3.531209683872360472e+01,4.567912179414400953e+01
4.270476638965701710e+01,-3.508464019547066215e+01,4.529364129377204051e+01
4.362351991250172745e+01,-3.487267233274087630e+01,4.488419356735622756e+01
4.452265630457512202e+01,-3.467666760327053055e+01,4.445156339943753210e+01
4.540155934270695326e+01,-3.449707447500497892e+01,4.399655716300790687e+01
4.625962667065707734e+01,-3.433431489475379550e+01,4.352000185109173458e+01
4.709627021194032181e+01,-3.418878368528226730e+01,4.302274408499632585e+01
4.791091657286475680e+01,-3.406084797660224694e+01,4.250564910042805877e+01
4.870300743550713207e+01,-3.395084667218490182e+01,4.196959971269608047e+01
4.947199994035598536e+01,-3.385908995077335248e+01,4.141549526225094979e+01
5.021736705836054426e+01,-3.378585880443127820e+01,4.084425054182940329e+01
5.093859795213002428e+01,-3.373140461341731111e+01,4.025679470649743763e+01
5.163519832603614645e+01,-3.369594875843166903e+01,3.965407016790508266e+01
5.230669076497861170e+01,-3.367968227073397003e+01,3.903703147408450036e+01
5.295261506158152542e+01,-3.368276552058581075e+01,3.840664417614024728e+01
5.357252853159664596e+01,-3.370532794442424063e+01,3.776388368319619815e+01
5.416600631729701831e+01,-3.374746781112473570e+01,3.710973410697718577e+01
5.473264167865318086e+01,-3.380925202766412241e+01,3.644518709741573304e+01
5.527204627209250987e+01,-3.389071598444607503e+01,3.577124067068469060e+01
5.578385041665056576e+01,-3.399186344050234965e+01,3.508889803106541905e+01
5.626770334733182466e+01,-3.411266644873477105e+01,3.439916638806786864e+01
5.672327345550660738e+01,-3.425306532131289572e+01,3.370305577022484300e+01
5.715024851617897639e+01,-3.441296863529387196e+01,3.300157783698571734e+01
5.754833590197027604e+01,-3.459225327848100306e+01,3.229574469013717675e+01
5.791726278367115555e+01,-3.479076453548807280e+01,3.158656768617850474e+01
5.825677631722520289e+01,-3.500831621392764248e+01,3.087505625107735696e+01
5.856664381701562405e+01,-3.524469081059140763e+01,3.016221669882873613e+01
5.884665291533627851e+01,-3.549963971744226399e+01,2.944905105523475441e+01
5.909661170793796003e+01,-3.577288346718836465e+01,2.873655588831595509e+01
5.931634888554989260e+01,-3.606411201816081302e+01,2.802572114675668402e+01
5.950571385128669988e+01,-3.637298507816849735e+01,2.731752900777656023e+01
5.966457682385986061e+01,-3.669913246695540465e+01,2.661295273580847009e+01
5.979282892652332038e+01,-3.704215451683836591e+01,2.591295555334977507e+01
5.989038226169228807e+01,-3.740162251105608959e+01,2.521848952533834165e+01
5.995716997118370983e+01,-3.777707915931410554e+01,2.453049445838808396e+01
5.999314628203762823e+01,-3.816803910996411986e+01,2.384989681620043100e+01
5.999828653788763688e+01,-3.857398949821152456e+01,2.317760865244776625e+01
5.997258721585915708e+01,-3.899439052970011943e+01,2.251452656240343941e+01
5.991606592898377670e+01,-3.942867609877955459e+01,2.186153065457009959e+01
5.982876141412822335e+01,-3.987625444071837677e+01,2.121948354353261124e+01
5.971073350544603642e+01,-4.033650881708359748e+01,2.058922936523653036e+01
5.956206309337017046e+01,-4.080879823346660373e+01,1.997159281586486301e+01
5.938285206917481673e+01,-4.129245818869558349e+01,1.936737821545718674e+01
5.917322325514420100e+01,-4.178680145463570028e+01,1.877736859738442732e+01
5.893332032039624835e+01,-4.229111888564001731e+01,1.820232482476117042e+01
5.866330768241899563e+01,-4.280468025667833842e+01,1.764298473484398855e+01
5.836337039438708985e+01,-4.332673512913467562e+01,1.710006231243015407e+01
5.803371401833558707e+01,-4.385651374323072105e+01,1.657424689323528710e+01
5.767456448427786597e+01,-4.439322793599870209e+01,1.606620239819199014e+01
5.728616793536468776e+01,-4.493607208369668626e+01,1.557656659957344303e+01
5.686879055918982573e+01,-4.548422406752731462e+01,1.510595041980678310e+01
5.642271840535845229e+01,-4.603684626149374992e+01,1.465493726380162087e+01
5.594825718944300519e+01,-4.659308654119766402e+01,1.422408238557726889e+01
5.544573208346098880e+01,-4.715207931235894279e+01,1.381391228993080844e+01
5.491548749301836807e+01,-4.771294655781171201e+01,1.342492416984517156e+01
5.435788682127112281e+01,-4.827479890170840093e+01,1.305758538029225058e+01
5.377331221986688803e+01,-4.883673668964181758e+01,1.271233294904239131e+01
5.316216432703732409e+01,-4.939785108337557062e+01,1.238957312504539843e+01
5.252486199302063596e+01,-4.995722516885429343e+01,1.208968096490313116e+01
5.186184199300262065e+01,-5.051393507614907463e+01,1.181299995790654656e+01
5.117355872777270065e+01,-5.106705110997742025e+01,1.155984169006347173e+01
5.046048391230032593e+01,-5.161563888942464473e+01,1.133048554749528591e+01
4.972310625244516302e+01,-5.215876049548090521e+01,1.112517845953310491e+01
4.896193111002243370e+01,-5.269547562499851523e+01,1.094413468179519633e+01
4.817748015645319981e+01,-5.322484274966557649e+01,1.078753561947867468e+01
4.737029101523684460e+01,-5.374592027858516019e+01,1.065552969104962422e+01
4.654091689349077399e+01,-5.425776772304462270e+01,1.054823223246635422e+01
4.568992620280982919e+01,-5.475944686205584588e+01,1.046572544202094335e+01
4.481790216970552621e+01,-5.525002290724627585e+01,1.040805836583499300e+01
4.392544243589156139e+01,-5.572856566568026437e+01,1.037524692399570903e+01
4.301315864869009431e+01,-5.619415069919251238e+01,1.036727397726887645e+01
4.208167604183933008e+01,-5.664586047881888931e+01,1.038408943427611852e+01
4.113163300698938940e+01,-5.708278553291544455e+01,1.042561039897411845e+01
4.016368065618065231e+01,-5.750402558756322691e+01,1.049172135822472285e+01
3.917848237560404812e+01,-5.790869069786571544e+01,1.058227440919583806e+01
3.817671337094937201e+01,-5.829590236875576892e+01,1.069708952628462484e+01
3.715906020465289572e+01,-5.866479466394164177e+01,1.083595486720617274e+01
3.612622032536190630e+01,-5.901451530163487291e+01,1.099862711784361125e+01
3.507890158993817664e+01,-5.934422673571909002e+01,1.118483187540775248e+01
3.401782177832820508e+01,-5.965310722103524199e+01,1.139426406940854797e+01
3.294370810163276531e+01,-5.994035186147795713e+01,1.162658841989386360e+01
3.185729670371268796e+01,-6.020517363961803881e+01,1.188143993236654872e+01
3.075933215667264164e+01,-6.044680442658775377e+01,1.215842442874534690e+01
2.965056695056861713e+01,-6.066449597098942093e+01,1.245711911369206781e+01
2.853176097768882258e+01,-6.085752086561249286e+01,1.277707317558423661e+01
2.740368101176145998e+01,-6.102517349077098885e+01,1.311780842136999503e+01
2.626710018244633460e+01,-6.116677093310073587e+01,1.347881994450172094e+01
2.512279744547036486e+01,-6.128165387868564551e+01,1.385957682510350786e+01
2.397155704877028981e+01,-6.136918747941269459e+01,1.425952286148986303e+01
2.281416799500825476e+01,-6.142876219148712380e+01,1.467807733211363441e+01
2.165142350082884803e+01,-6.145979458507329696e+01,1.511463578698522880e+01
2.048412045322798747e+01,-6.146172812406073405e+01,1.556857086756918740e+01
1.931305886340641464e+01,-6.143403391499103350e+01,1.603923315412929540e+01
1.813904131848195789e+01,-6.137621142421794929e+01,1.652595203946077262e+01
1.696287243143642698e+01,-6.128778916241198971e+01,1.702803662791572137e+01
1.578535828967405941e+01,-6.116832533555885476e+01,1.754477665859745983e+01
1.460730590256946115e+01,-6.101740846164243948e+01,1.807544345157056398e+01
1.342952264838374532e+01,-6.083465795224385886e+01,1.861929087590475262e+01
1.225281572092772997e+01,-6.061972465833005685e+01,1.917555633834559004e+01
1.107799157635166765e+01,-6.037229137954922464e+01,1.974346179137877400e+01
9.905855380440490521e+00,-6.009207333639353266e+01,2.032221475943286748e+01
8.737210456793350843e+00,-5.977881860463487129e+01,2.091100938194179903e+01
7.572857736265810047e+00,-5.943230851148459948e+01,2.150902747197013198e+01
6.413595208051801499e+00,-5.905235799297435761e+01,2.211543958908351470e+01
5.260217372781702316e+00,-5.863881591210195410e+01,2.272940612513121650e+01
4.113514698011300652e+00,-5.819156533733323045e+01,2.335007840159123305e+01
2.974273076474809763e+00,-5.771052378109938985e+01,2.397659977711520085e+01
1.843273287473240485e+00,-5.719564339797642560e+01,2.460810676389789720e+01
7.212904617672698526e-01,-5.664691114228322277e+01,2.524373015148607280e+01
-3.909064496586506232e-01,-5.606434888488265500e+01,2.588259613663223035e+01
-1.492555202596906438e+00,-5.544801348902012705e+01,2.652382745779222972e+01
-2.582900782020812525e+00,-5.479799684508304836e+01,2.716654453286020754e+01
-3.661195919534225407e+00,-5.411442586421444645e+01,2.780986659873064681e+01
-4.726701605511908433e+00,-5.339746243076356080e+01,2.845291285127564151e+01
-5.778687595579912184e+00,-5.264730331360592430e+01,2.909480358432531233e+01
-6.816432911088516455e+00,-5.186418003641554009e+01,2.973466132624090363e+01
-7.839226333234989852e+00,-5.104835870702051892e+01,3.037161197267320389e+01
-8.846366890497478153e+00,-5.020013980602384152e+01,3.100478591410435669e+01
-9.837164339045818551e+00,-4.931985793491978143e+01,3.163331915677769857e+01
-1.081093963580022965e+01,-4.840788152398521049e+01,3.225635443562843108e+01
-1.176702540381345763e+01,-4.746461250027415701e+01,3.287304231783880226e+01
-1.270476638965766902e+01,-4.649048591609176384e+01,3.348254229565261397e+01
-1.362351991250236871e+01,-4.548596953837187584e+01,3.408402386709767029e+01
-1.452265630457575618e+01,-4.445156339942958823e+01,3.467666760328020104e+01
-1.540155934270758209e+01,-4.338779930960674847e+01,3.525966620093155512e+01
-1.625962667065767420e+01,-4.229524033237477454e+01,3.583222551890632701e+01
-1.709627021194090091e+01,-4.117448022250413686e+01,3.639356559735097818e+01
-1.791091657286533589e+01,-4.002614282795479284e+01,3.694292165828332486e+01
-1.870300743550768985e+01,-3.885088145618580313e+01,3.747954508634689574e+01
-1.947199994035652537e+01,-3.764937820562507653e+01,3.800270438852820121e+01
-2.021736705836105941e+01,-3.642234326308264514e+01,3.851168613165153687e+01
-2.093859795213053943e+01,-3.517051416793193397e+01,3.900579585649310133e+01
-2.163519832603664739e+01,-3.389465504392369155e+01,3.948435896738577355e+01
-2.230669076497908065e+01,-3.259555579953633497e+01,3.994672159621532614e+01
-2.295261506158196951e+01,-3.127403129780485003e+01,4.039225143974152843e+01
-2.357252853159708650e+01,-2.993092049660679521e+01,4.082033856920995163e+01
-2.416600631729743043e+01,-2.856708556042016411e+01,4.123039621125473531e+01
-2.473264167865357166e+01,-2.718341094460213370e+01,4.162186149912812283e+01
-2.527204627209289356e+01,-2.578080245327102915e+01,4.199419619332915943e+01
-2.578385041665092459e+01,-2.436018627190582109e+01,4.234688737074178988e+01
-2.626770334733216927e+01,-2.292250797580802768e+01,4.267944808143147384e+01
-2.672327345550692002e+01,-2.146873151559997694e+01,4.299141797228923423e+01
-2.715024851617928903e+01,-1.999983818096147914e+01,4.328236387675328700e+01
-2.754833590197055315e+01,-1.851682554383299717e+01,4.355188036987996014e+01
-2.794040430829728905e+01,-1.683158742253450413e+01,4.331292817376628079e+01
-2.829198492700558631e+01,-1.519257889719960275e+01,4.304153293490248444e+01
-2.860490166856479988e+01,-1.360080855415339229e+01,4.273985566369820077e+01
-2.888096659300007119e+01,-1.205713355801834297e+01,4.241002437632071320e+01
-2.912197642503670281e+01,-1.056226598006668560e+01,4.205412721529259557e+01
-2.932970930114487373e+01,-9.116779274733087135e+00,4.167420622805734354e+01
-2.950592174362795816e+01,-7.721114857468007742e+00,4.127225178389524984e+01
-2.965234585648284238e+01,-6.375588740620202977e+00,4.085019760754379092e+01
-2.977068673739515603e+01,-5.080398187495694273e+00,4.040991640618765501e+01
-2.986262009991074962e+01,-3.835628348131848941e+00,3.995321606510790957e+01
-2.992979009954659020e+01,-2.641258843638782938e+00,3.948183638619911306e+01
-2.997380735736771840e+01,-1.497170269166807843e+00,3.899744634275314326e+01
-2.999624717435825616e+01,-4.031505886607972267e-01,3.850164182335052487e+01
-2.999864792975389705e+01,6.410986024624230062e-01,3.799594383736937431e+01
-2.998250965637663157e+01,1.635955967732841687e+00,3.748179715450246619e+01
-2.994929278591906296e+01,2.581874491450236508e+00,3.696056935073952587e+01
-2.990041705706271813e+01,3.479375727657459283e+00,3.643355023350979849e+01
-2.983726057928079811e+01,4.329044249584971915e+00,3.590195161906743238e+01
-2.976115904516805344e+01,5.131522310619381244e+00,3.536690743572268048e+01
-2.967340508415853506e+01,5.887504725719706400e+00,3.482947412715951430e+01
-2.957524775053177635e+01,6.597733980228069228e+00,3.429063133081717041e+01
-2.946789213866987112e+01,7.262995571190705490e+00,3.375128280713521178e+01
-2.935249911860897853e+01,7.884113584611786685e+00,3.321225759635638042e+01
-2.923018518502691876e+01,8.461946510515673481e+00,3.267431138053318307e+01
-2.910202241292381586e+01,8.997383296275586417e+00,3.213812802938215185e+01
-2.896903851338171876e+01,9.491339637383124028e+00,3.160432130966454878e+01
-2.883221698293075974e+01,9.944754503675717672e+00,3.107343673882927604e+01
-2.869249734020396403e+01,1.035858689799786347e+01,3.054595356472939116e+01
-2.855077544372577236e+01,1.073381284335061814e+01,3.002228685430438659e+01
-2.840790388485232043e+01,1.107142259376616167e+01,2.950278967520246098e+01
-2.826469245006206776e+01,1.137241806343132566e+01,2.898775535539106585e+01
-2.812190864698096249e+01,1.163781046796756868e+01,2.847741980686593166e+01
-2.798027828871968481e+01,1.186861817124502849e+01,2.797196390061215965e+01
-2.784048613129536420e+01,1.206586473066722398e+01,2.747151588099151454e+01
-2.770317655911088295e+01,1.223057713349274422e+01,2.697615380872455759e+01
-2.756895431366568516e+01,1.236378421646842618e+01,2.648590802259969834e+01
-2.743838526087646557e+01,1.246651526081578609e+01,2.600076361097296385e+01
-2.731199719258979286e+01,1.253979875444278669e+01,2.552066288501842450e+01
-2.719028065807275496e+01,1.258466131313766212e+01,2.504550784654809092e+01
-2.707368982147212577e+01,1.260212675243122327e+01,2.457516264404146966e+01
-2.696264334143388552e+01,1.259321530179165194e+01,2.410945601130643823e+01
-2.685752526927628381e+01,1.255894295282809203e+01,2.364818368393452630e+01
-2.675868596230747443e+01,1.250032093322682414e+01,2.319111078941526927e+01
-2.666644300907391241e+01,1.241835529822180639e+01,2.273797420743480657e+01
-2.658108216351852349e+01,1.231404663150067158e+01,2.228848489750432194e+01
-2.650285828521559850e+01,1.218838984757196542e+01,2.184233019164460643e+01
-2.643199628303446502e+01,1.204237408775760265e+01,2.139917605039358861e+01
-2.636869205976477915e+01,1.187698270212863960e+01,2.095866928090610770e+01
-2.631311345541130109e+01,1.169319330986690453e+01,2.052043971637906594e+01
-2.626540118703910309e+01,1.149197793070518969e+01,2.008410235646214659e+01
-2.622566978321488662e+01,1.127430318027689360e+01,1.964925946870458517e+01
-2.619400851125370977e+01,1.104113052238207793e+01,1.921550265144446001e+01
-2.617048229563492256e+01,1.079341657135736021e+01,1.878241485886751505e+01
-2.615513262610430445e+01,1.053211343791155485e+01,1.834957238925084866e+01
-2.614797845412447685e+01,1.025816911196101699e+01,1.791654683766265777e+01
-2.614901707647643292e+01,9.972527876165747429e+00,1.748290701461358765e+01
-2.615822500495150749e+01,9.676130744023764052e+00,1.704822083235008634e+01
-2.617555882120208111e+01,9.369915916533459566e+00,1.661205716064503335e+01
-2.620095601594541890e+01,9.054819251571714744e+00,1.617398765407818928e+01
-2.623433581183416763e+01,8.731774740265604962e+00,1.573358855290797464e+01
-2.627559996942135712e+01,8.401714984753237303e+00,1.529044245971895855e+01
-2.632463357575814555e+01,8.065571671833613010e+00,1.484414009408560631e+01
-2.638130581526552731e+01,7.724276037098779746e+00,1.439428202752393204e+01
-2.644547072262191634e+01,7.378759314220030952e+00,1.394048040100845043e+01
-2.651696791750239868e+01,7.029953164126371057e+00,1.348236062731298901e+01
-2.659562332109512539e+01,6.678790078866140512e+00,1.301956308039107313e+01
-2.668124985440606878e+01,6.326203754981512439e+00,1.255174477394422006e+01
-2.677364811844326198e+01,5.973129431252933941e+00,1.207858103123546556e+01
-2.687260705644854752e+01,5.620504185683167897e+00,1.159976714809055132e+01
-2.697790459841617761e+01,5.269267186593530106e+00,1.111502005089009337e+01
-2.708930828820571080e+01,4.920359892694402326e+00,1.062407995119322024e+01
-2.720657589362046380e+01,4.574726196972017433e+00,1.012671199844576009e+01
-2.732945599988215335e+01,4.233312509204408158e+00,9.622707932014225918e+00
-2.745768858698903259e+01,3.897067771880007747e+00,9.111887733550165791e+00
-2.759100559149658594e+01,3.566943404248191563e+00,8.594101280427119960e+00
-2.772913145330916862e+01,3.243893169179188352e+00,8.069230000704704864e+00
-2.787178364811639852e+01,2.928872957455755266e+00,7.537188529759943911e+00
-2.801867320614981693e+01,2.622840484061892852e+00,6.997926368385008367e+00
-2.816950521797494034e+01,2.326754890975452295e+00,6.451429541781823040e+00
-2.832397932806937391e+01,2.041576250915862811e+00,5.897722258487821279e+00
-2.848179021697053415e+01,1.768264966446003950e+00,5.336868567841777988e+00
-2.864262807280704948e+01,1.507781058781801464e+00,4.768974014144978568e+00
-2.880617905305457427e+01,1.261083340627386251e+00,4.194187285189305392e+00
-2.897212573738209684e+01,1.029128467329163410e+00,3.612701852310426620e+00
-2.914014757247610632e+01,8.128698606343146560e-01,3.024757598580840590e+00
-2.930992130975015897e+01,6.132564993484412863e-01,2.430642431183347441e+00
-2.948112143686381970e+01,4.312315712198551143e-01,1.830693873401341376e+00
-2.965342060399003543e+01,2.677309804354522371e-01,1.225300631027398390e+00
-2.982649004578193797e+01,1.236817052009872298e-01,6.149041273270005048e-01
-3.000000000000000355e+01,-1.622240506067740606e-14,-8.660511836852046587e-14
-3.017362012376867852e+01,-1.024105627149489856e-01,-6.188604471411461860e-01
-3.034701990843614183e+01,-1.826612164422819484e-01,-1.241068845805621379e+00
-3.051986909401493975e+01,-2.398802949575250254e-01,-1.865958426981781715e+00
-3.069183808418158677e+01,-2.732157015376964759e-01,-2.492802756424179034e+00
-3.086259836281232438e+01,-2.818375572180053523e-01,-3.120814552304735034e+00
-3.103182291302867668e+01,-2.649410317934211001e-01,-3.749144596303795485e+00
-3.119918663972089590e+01,-2.217493607893542829e-01,-4.376880750277694077e+00
-3.136436679650906356e+01,-1.515170510640623802e-01,-5.003047091512713429e+00
-3.152704341809209154e+01,-5.353327706627224181e-02,-5.626603180457804498e+00
